    5100.000     297.67
    5200.000     301.64
    5300.000     298.80
    5400.000     298.61
    5500.000     304.58
    5600.000     297.17
    5700.000     303.49
    5800.000     297.37
    5900.000     299.45
    6000.000     301.70
    6100.000     299.28
    6200.000     302.45
    6300.000     298.82
    6400.000     300.97
    6500.000     298.86
    6600.000     299.82
    6700.000     300.97
    6800.000     297.92
    6900.000     300.20
    7000.000     298.70
    7100.000     300.08
    7200.000     302.95
    7300.000     298.51
    7400.000     298.73
    7500.000     300.06
    7600.000     300.95
    7700.000     299.22
    7800.000     303.41
    7900.000     299.77
    8000.000     299.78
    8100.000     299.08
    8200.000     300.35
    8300.000     300.40
    8400.000     300.54
    8500.000     299.88
    8600.000     300.22
    8700.000     301.99
    8800.000     300.93
    8900.000     298.13
    9000.000     298.55
    9100.000     297.71
    9200.000     297.67
    9300.000     299.28
    9400.000     301.00
    9500.000     302.44
    9600.000     299.56
    9700.000     299.09
    9800.000     301.11
    9900.000     303.38
   10000.000     299.10
   10100.000     298.11
   10200.000     298.90
   10300.000     297.41
   10400.000     299.52
   10500.000     300.46
   10600.000     300.49
   10700.000     302.05
   10800.000     302.20
   10900.000     302.07
   11000.000     300.01
   11100.000     299.72
   11200.000     300.82
   11300.000     297.70
   11400.000     298.48
   11500.000     302.09
   11600.000     300.05
   11700.000     299.34
   11800.000     298.65
   11900.000     300.31
   12000.000     300.80
   12100.000     300.61
   12200.000     301.06
   12300.000     300.34
   12400.000     301.34
   12500.000     297.48
   12600.000     299.56
   12700.000     299.85
   12800.000     298.74
   12900.000     297.85
   13000.000     300.81
   13100.000     302.10
   13200.000     300.43
   13300.000     300.39
   13400.000     299.54
   13500.000     297.74
   13600.000     297.56
   13700.000     302.32
   13800.000     299.72
   13900.000     300.26
   14000.000     299.31
   14100.000     298.51
   14200.000     302.60
   14300.000     300.11
   14400.000     300.50
   14500.000     296.76
   14600.000     298.59
   14700.000     302.59
   14800.000     299.39
   14900.000     298.69
   15000.000     302.42
   15100.000     299.11
   15200.000     299.94
   15300.000     298.01
   15400.000     299.31
   15500.000     297.53
   15600.000     301.25
   15700.000     299.39
   15800.000     297.44
   15900.000     300.98
   16000.000     301.10
   16100.000     298.48
   16200.000     297.49
   16300.000     300.60
   16400.000     299.81
   16500.000     298.75
   16600.000     300.47
   16700.000     299.84
   16800.000     298.89
   16900.000     299.83
   17000.000     300.67
   17100.000     299.96
   17200.000     298.26
   17300.000     299.28
   17400.000     300.67
   17500.000     300.53
   17600.000     302.57
   17700.000     298.30
   17800.000     302.45
   17900.000     300.44
   18000.000     296.79
   18100.000     296.38
   18200.000     300.77
   18300.000     300.66
   18400.000     298.24
   18500.000     300.62
   18600.000     301.52
   18700.000     300.41
   18800.000     298.66
   18900.000     301.43
   19000.000     300.49
   19100.000     302.35
   19200.000     303.01
   19300.000     301.59
   19400.000     300.25
   19500.000     299.38
   19600.000     300.27
   19700.000     300.88
   19800.000     297.41
   19900.000     300.20
   20000.000     303.03
   20100.000     301.44
   20200.000     299.54
   20300.000     299.48
   20400.000     301.71
   20500.000     301.65
   20600.000     302.26
   20700.000     303.43
   20800.000     301.56
   20900.000     299.96
   21000.000     298.91
   21100.000     299.75
   21200.000     300.66
   21300.000     297.82
   21400.000     299.66
   21500.000     301.65
   21600.000     298.52
   21700.000     298.96
   21800.000     300.31
   21900.000     301.22
   22000.000     300.22
   22100.000     300.84
   22200.000     299.25
   22300.000     300.32
   22400.000     299.76
   22500.000     299.60
   22600.000     298.67
   22700.000     297.49
   22800.000     301.12
   22900.000     300.37
   23000.000     297.07
   23100.000     301.29
   23200.000     299.96
   23300.000     299.61
   23400.000     301.53
   23500.000     299.47
   23600.000     300.99
   23700.000     299.69
   23800.000     300.18
   23900.000     298.75
   24000.000     299.51
   24100.000     301.95
   24200.000     299.17
   24300.000     299.79
   24400.000     299.39
   24500.000     301.31
   24600.000     299.61
   24700.000     297.23
   24800.000     302.27
   24900.000     298.34
   25000.000     299.70
   25100.000     299.57
   25200.000     301.65
   25300.000     300.61
   25400.000     299.99
   25500.000     300.98
   25600.000     300.72
   25700.000     300.59
   25800.000     300.80
   25900.000     301.46
   26000.000     300.32
   26100.000     300.75
   26200.000     300.14
   26300.000     299.27
   26400.000     300.33
   26500.000     300.82
   26600.000     299.50
   26700.000     301.13
   26800.000     299.08
   26900.000     299.28
   27000.000     299.43
   27100.000     299.38
   27200.000     302.53
   27300.000     300.42
   27400.000     300.73
   27500.000     298.60
   27600.000     299.84
   27700.000     300.35
   27800.000     299.05
   27900.000     300.81
   28000.000     300.38
   28100.000     300.56
   28200.000     299.83
   28300.000     299.78
   28400.000     300.25
   28500.000     301.84
   28600.000     298.70
   28700.000     299.56
   28800.000     301.48
   28900.000     302.22
   29000.000     301.23
   29100.000     300.23
   29200.000     298.53
   29300.000     298.73
   29400.000     297.74
   29500.000     300.33
   29600.000     297.69
   29700.000     298.73
   29800.000     301.70
   29900.000     297.95
   30000.000     298.20
   30100.000     298.27
   30200.000     301.87
   30300.000     299.26
   30400.000     298.53
   30500.000     301.86
   30600.000     300.11
   30700.000     298.49
   30800.000     300.18
   30900.000     300.19
   31000.000     301.54
   31100.000     300.51
   31200.000     300.26
   31300.000     300.87
   31400.000     298.54
   31500.000     302.36
   31600.000     301.18
   31700.000     300.20
   31800.000     298.41
   31900.000     301.29
   32000.000     300.15
   32100.000     299.73
   32200.000     295.85
   32300.000     301.61
   32400.000     298.62
   32500.000     298.62
   32600.000     300.35
   32700.000     301.32
   32800.000     301.21
   32900.000     299.53
   33000.000     302.01
   33100.000     301.63
   33200.000     299.58
   33300.000     301.64
   33400.000     301.03
   33500.000     301.71
   33600.000     300.25
   33700.000     297.44
   33800.000     296.63
   33900.000     300.08
   34000.000     299.45
   34100.000     299.55
   34200.000     300.03
   34300.000     298.41
   34400.000     300.99
   34500.000     298.75
   34600.000     298.88
   34700.000     301.51
   34800.000     298.53
   34900.000     301.59
   35000.000     298.73
   35100.000     300.81
   35200.000     300.45
   35300.000     301.42
   35400.000     302.29
   35500.000     300.60
   35600.000     300.81
   35700.000     301.06
   35800.000     299.89
   35900.000     298.43
   36000.000     301.39
   36100.000     300.64
   36200.000     299.34
   36300.000     301.30
   36400.000     301.59
   36500.000     297.72
   36600.000     298.79
   36700.000     298.69
   36800.000     300.01
   36900.000     299.79
   37000.000     303.55
   37100.000     299.87
   37200.000     298.65
   37300.000     302.42
   37400.000     295.41
   37500.000     298.81
   37600.000     300.93
   37700.000     298.46
   37800.000     298.64
   37900.000     299.72
   38000.000     300.69
   38100.000     299.44
   38200.000     301.02
   38300.000     298.23
   38400.000     299.14
   38500.000     301.74
   38600.000     299.09
   38700.000     299.69
   38800.000     298.76
   38900.000     298.55
   39000.000     302.70
   39100.000     299.95
   39200.000     301.65
   39300.000     299.61
   39400.000     299.40
   39500.000     302.77
   39600.000     302.41
   39700.000     300.32
   39800.000     300.70
   39900.000     300.86
   40000.000     300.05
   40100.000     298.22
   40200.000     301.42
   40300.000     297.52
   40400.000     301.01
   40500.000     300.82
   40600.000     300.40
   40700.000     300.18
   40800.000     296.78
   40900.000     299.16
   41000.000     301.33
   41100.000     300.48
   41200.000     299.60
   41300.000     301.03
   41400.000     299.00
   41500.000     300.09
   41600.000     299.96
   41700.000     299.58
   41800.000     300.83
   41900.000     299.76
   42000.000     299.94
   42100.000     299.85
   42200.000     301.33
   42300.000     301.02
   42400.000     298.69
   42500.000     301.01
   42600.000     300.41
   42700.000     300.88
   42800.000     300.05
   42900.000     301.51
   43000.000     298.67
   43100.000     300.72
   43200.000     299.86
   43300.000     300.93
   43400.000     298.02
   43500.000     300.08
   43600.000     301.42
   43700.000     298.02
   43800.000     297.73
   43900.000     300.41
   44000.000     298.89
   44100.000     302.95
   44200.000     302.99
   44300.000     298.74
   44400.000     299.63
   44500.000     297.43
   44600.000     296.83
   44700.000     301.67
   44800.000     302.95
   44900.000     296.03
   45000.000     300.36
   45100.000     299.04
   45200.000     297.40
   45300.000     300.23
   45400.000     301.47
   45500.000     300.47
   45600.000     302.48
   45700.000     301.06
   45800.000     301.48
   45900.000     302.53
   46000.000     299.08
   46100.000     297.28
   46200.000     299.77
   46300.000     298.40
   46400.000     299.98
   46500.000     300.56
   46600.000     301.64
   46700.000     298.16
   46800.000     299.26
   46900.000     301.59
   47000.000     300.72
   47100.000     299.88
   47200.000     300.52
   47300.000     297.78
   47400.000     300.20
   47500.000     297.97
   47600.000     299.38
   47700.000     298.66
   47800.000     300.44
   47900.000     301.27
   48000.000     301.31
   48100.000     298.72
   48200.000     299.10
   48300.000     296.82
   48400.000     298.27
   48500.000     300.90
   48600.000     299.87
   48700.000     299.98
   48800.000     298.84
   48900.000     300.91
   49000.000     301.62
   49100.000     300.51
   49200.000     299.65
   49300.000     300.79
   49400.000     302.06
   49500.000     298.83
   49600.000     299.32
   49700.000     299.05
   49800.000     300.93
   49900.000     299.49
   50000.000     300.30
   50100.000     299.26
   50200.000     297.65
   50300.000     298.95
   50400.000     300.58
   50500.000     299.28
   50600.000     301.12
   50700.000     300.16
   50800.000     298.96
   50900.000     299.61
   51000.000     299.88
   51100.000     299.09
   51200.000     301.95
   51300.000     299.12
   51400.000     299.14
   51500.000     297.97
   51600.000     297.78
   51700.000     298.79
   51800.000     300.17
   51900.000     297.13
   52000.000     295.28
   52100.000     300.14
   52200.000     300.09
   52300.000     298.18
   52400.000     297.76
   52500.000     299.96
   52600.000     298.91
   52700.000     301.15
   52800.000     298.65
   52900.000     300.06
   53000.000     301.05
   53100.000     300.96
   53200.000     298.55
   53300.000     299.47
   53400.000     300.38
   53500.000     299.47
   53600.000     297.52
   53700.000     301.49
   53800.000     297.10
   53900.000     299.64
   54000.000     299.81
   54100.000     298.10
   54200.000     299.97
   54300.000     300.28
   54400.000     297.15
   54500.000     299.89
   54600.000     300.75
   54700.000     300.84
   54800.000     298.22
   54900.000     300.22
   55000.000     300.20
   55100.000     300.75
   55200.000     299.10
   55300.000     302.90
   55400.000     297.96
   55500.000     298.69
   55600.000     300.33
   55700.000     300.94
   55800.000     299.09
   55900.000     300.66
   56000.000     300.03
   56100.000     302.37
   56200.000     298.05
   56300.000     298.47
   56400.000     301.15
   56500.000     301.81
   56600.000     302.12
   56700.000     301.30
   56800.000     296.18
   56900.000     298.66
   57000.000     301.50
   57100.000     300.99
   57200.000     299.41
   57300.000     299.43
   57400.000     299.20
   57500.000     299.38
   57600.000     300.51
   57700.000     299.90
   57800.000     301.66
   57900.000     299.64
   58000.000     300.82
   58100.000     301.17
   58200.000     299.68
   58300.000     299.71
   58400.000     297.58
   58500.000     303.66
   58600.000     299.55
   58700.000     300.87
   58800.000     297.44
   58900.000     300.77
   59000.000     300.04
   59100.000     301.34
   59200.000     297.68
   59300.000     295.05
   59400.000     300.04
   59500.000     302.05
   59600.000     300.34
   59700.000     300.44
   59800.000     303.01
   59900.000     300.71
   60000.000     298.67
   60100.000     298.90
   60200.000     298.96
   60300.000     299.74
   60400.000     301.33
   60500.000     298.43
   60600.000     298.40
   60700.000     297.67
   60800.000     303.48
   60900.000     300.41
   61000.000     298.84
   61100.000     299.53
   61200.000     297.51
   61300.000     299.28
   61400.000     300.47
   61500.000     301.02
   61600.000     299.78
   61700.000     299.85
   61800.000     300.54
   61900.000     301.14
   62000.000     300.50
   62100.000     299.90
   62200.000     300.68
   62300.000     302.74
   62400.000     299.21
   62500.000     299.29
   62600.000     300.98
   62700.000     299.18
   62800.000     299.76
   62900.000     298.33
   63000.000     300.45
   63100.000     298.54
   63200.000     300.62
   63300.000     299.50
   63400.000     299.92
   63500.000     301.59
   63600.000     299.24
   63700.000     297.77
   63800.000     298.76
   63900.000     297.41
   64000.000     298.68
   64100.000     299.57
   64200.000     301.64
   64300.000     299.27
   64400.000     297.80
   64500.000     298.91
   64600.000     300.63
   64700.000     297.37
   64800.000     301.58
   64900.000     301.15
   65000.000     299.95
   65100.000     299.76
   65200.000     297.52
   65300.000     300.18
   65400.000     299.24
   65500.000     296.89
   65600.000     301.45
   65700.000     300.74
   65800.000     300.04
   65900.000     299.87
   66000.000     298.18
   66100.000     298.11
   66200.000     300.44
   66300.000     300.48
   66400.000     299.29
   66500.000     298.15
   66600.000     300.55
   66700.000     297.97
   66800.000     298.25
   66900.000     297.59
   67000.000     300.92
   67100.000     299.34
   67200.000     299.92
   67300.000     301.27
   67400.000     299.26
   67500.000     300.97
   67600.000     301.48
   67700.000     299.14
   67800.000     300.63
   67900.000     298.92
   68000.000     299.75
   68100.000     301.47
   68200.000     300.41
   68300.000     301.60
   68400.000     302.68
   68500.000     299.71
   68600.000     298.65
   68700.000     298.90
   68800.000     302.42
   68900.000     298.28
   69000.000     301.22
   69100.000     299.76
   69200.000     298.50
   69300.000     300.47
   69400.000     304.56
   69500.000     300.45
   69600.000     300.34
   69700.000     301.44
   69800.000     300.68
   69900.000     300.95
   70000.000     298.08
   70100.000     298.47
   70200.000     301.15
   70300.000     300.85
   70400.000     300.16
   70500.000     299.64
   70600.000     300.34
   70700.000     301.61
   70800.000     301.09
   70900.000     300.67
   71000.000     298.78
   71100.000     300.40
   71200.000     298.48
   71300.000     300.23
   71400.000     299.88
   71500.000     299.72
   71600.000     298.59
   71700.000     300.15
   71800.000     298.33
   71900.000     303.56
   72000.000     299.86
   72100.000     299.83
   72200.000     299.72
   72300.000     302.21
   72400.000     301.44
   72500.000     303.90
   72600.000     301.67
   72700.000     299.27
   72800.000     299.79
   72900.000     298.26
   73000.000     296.99
   73100.000     300.29
   73200.000     301.11
   73300.000     301.93
   73400.000     299.12
   73500.000     301.33
   73600.000     302.06
   73700.000     300.13
   73800.000     298.84
   73900.000     301.02
   74000.000     300.60
   74100.000     302.98
   74200.000     299.67
   74300.000     299.44
   74400.000     301.06
   74500.000     299.03
   74600.000     299.84
   74700.000     298.92
   74800.000     302.12
   74900.000     301.65
   75000.000     303.02
   75100.000     301.11
   75200.000     300.28
   75300.000     302.42
   75400.000     297.67
   75500.000     298.24
   75600.000     301.91
   75700.000     301.06
   75800.000     297.97
   75900.000     299.61
   76000.000     301.03
   76100.000     299.38
   76200.000     301.00
   76300.000     301.08
   76400.000     302.16
   76500.000     300.27
   76600.000     299.77
   76700.000     302.24
   76800.000     300.25
   76900.000     299.84
   77000.000     301.00
   77100.000     302.27
   77200.000     298.73
   77300.000     299.53
   77400.000     298.11
   77500.000     300.42
   77600.000     300.32
   77700.000     301.79
   77800.000     301.25
   77900.000     303.36
   78000.000     299.25
   78100.000     300.82
   78200.000     300.39
   78300.000     300.12
   78400.000     299.61
   78500.000     300.04
   78600.000     298.32
   78700.000     299.03
   78800.000     299.90
   78900.000     301.15
   79000.000     300.71
   79100.000     300.75
   79200.000     300.96
   79300.000     299.42
   79400.000     299.27
   79500.000     298.86
   79600.000     301.72
   79700.000     300.30
   79800.000     299.44
   79900.000     299.76
   80000.000     299.66
   80100.000     298.55
   80200.000     299.19
   80300.000     301.03
   80400.000     297.46
   80500.000     297.30
   80600.000     298.69
   80700.000     301.31
   80800.000     299.39
   80900.000     298.81
   81000.000     301.60
   81100.000     300.68
   81200.000     298.53
   81300.000     299.34
   81400.000     297.73
   81500.000     298.55
   81600.000     300.20
   81700.000     296.59
   81800.000     298.69
   81900.000     302.53
   82000.000     298.73
   82100.000     298.32
   82200.000     300.35
   82300.000     299.66
   82400.000     301.07
   82500.000     298.96
   82600.000     298.09
   82700.000     299.46
   82800.000     299.67
   82900.000     298.75
   83000.000     298.62
   83100.000     300.50
   83200.000     299.53
   83300.000     300.07
   83400.000     300.31
   83500.000     300.16
   83600.000     300.62
   83700.000     297.71
   83800.000     297.98
   83900.000     299.90
   84000.000     300.81
   84100.000     298.95
   84200.000     299.41
   84300.000     301.42
   84400.000     302.06
   84500.000     302.84
   84600.000     299.38
   84700.000     298.74
   84800.000     298.18
   84900.000     299.08
   85000.000     301.22
   85100.000     298.80
   85200.000     299.88
   85300.000     298.62
   85400.000     300.83
   85500.000     300.01
   85600.000     299.34
   85700.000     298.14
   85800.000     302.12
   85900.000     297.98
   86000.000     300.14
   86100.000     300.37
   86200.000     297.98
   86300.000     299.14
   86400.000     299.36
   86500.000     301.88
   86600.000     299.16
   86700.000     301.24
   86800.000     298.50
   86900.000     300.96
   87000.000     300.98
   87100.000     300.41
   87200.000     300.37
   87300.000     300.92
   87400.000     301.11
   87500.000     299.14
   87600.000     302.31
   87700.000     296.05
   87800.000     299.84
   87900.000     299.85
   88000.000     300.86
   88100.000     298.09
   88200.000     299.46
   88300.000     298.81
   88400.000     298.57
   88500.000     300.98
   88600.000     299.90
   88700.000     298.92
   88800.000     301.08
   88900.000     301.91
   89000.000     300.13
   89100.000     302.49
   89200.000     296.36
   89300.000     298.91
   89400.000     299.85
   89500.000     298.13
   89600.000     298.13
   89700.000     299.49
   89800.000     299.72
   89900.000     298.39
   90000.000     301.38
   90100.000     300.61
   90200.000     299.51
   90300.000     298.68
   90400.000     300.67
   90500.000     299.09
   90600.000     298.69
   90700.000     300.58
   90800.000     299.08
   90900.000     298.00
   91000.000     299.46
   91100.000     299.20
   91200.000     299.06
   91300.000     301.88
   91400.000     301.99
   91500.000     300.72
   91600.000     299.02
   91700.000     298.45
   91800.000     302.31
   91900.000     300.49
   92000.000     300.11
   92100.000     300.45
   92200.000     298.03
   92300.000     300.73
   92400.000     300.54
   92500.000     300.34
   92600.000     301.39
   92700.000     301.82
   92800.000     300.58
   92900.000     299.38
   93000.000     299.81
   93100.000     298.81
   93200.000     300.50
   93300.000     298.61
   93400.000     301.15
   93500.000     301.21
   93600.000     297.69
   93700.000     299.07
   93800.000     299.49
   93900.000     298.56
   94000.000     298.74
   94100.000     297.88
   94200.000     302.78
   94300.000     299.50
   94400.000     300.63
   94500.000     300.76
   94600.000     301.70
   94700.000     297.27
   94800.000     303.15
   94900.000     299.02
   95000.000     301.34
   95100.000     298.80
   95200.000     300.08
   95300.000     297.57
   95400.000     299.53
   95500.000     299.59
   95600.000     299.36
   95700.000     298.15
   95800.000     300.03
   95900.000     298.74
   96000.000     301.26
   96100.000     297.83
   96200.000     298.78
   96300.000     301.08
   96400.000     298.44
   96500.000     301.77
   96600.000     298.51
   96700.000     300.38
   96800.000     298.19
   96900.000     299.03
   97000.000     299.66
   97100.000     300.35
   97200.000     299.93
   97300.000     301.05
   97400.000     299.99
   97500.000     301.86
   97600.000     296.96
   97700.000     300.54
   97800.000     302.18
   97900.000     299.93
   98000.000     298.34
   98100.000     300.97
   98200.000     300.70
   98300.000     300.52
   98400.000     298.26
   98500.000     300.29
   98600.000     301.96
   98700.000     301.03
   98800.000     299.59
   98900.000     299.73
   99000.000     299.29
   99100.000     300.95
   99200.000     300.01
   99300.000     299.00
   99400.000     299.83
   99500.000     296.84
   99600.000     299.76
   99700.000     297.71
   99800.000     300.06
   99900.000     301.23
  100000.000     299.74
  100100.000     298.30
  100200.000     301.66
  100300.000     301.55
  100400.000     298.05
  100500.000     299.87
  100600.000     300.47
  100700.000     299.22
  100800.000     299.11
  100900.000     300.78
  101000.000     300.31
  101100.000     299.47
  101200.000     300.66
  101300.000     297.48
  101400.000     298.48
  101500.000     299.29
  101600.000     298.21
  101700.000     300.83
  101800.000     298.65
  101900.000     297.78
  102000.000     300.70
  102100.000     301.29
  102200.000     299.69
  102300.000     298.84
  102400.000     297.08
  102500.000     300.29
  102600.000     297.81
  102700.000     300.45
  102800.000     298.96
  102900.000     301.75
  103000.000     302.44
  103100.000     299.44
  103200.000     296.24
  103300.000     301.08
  103400.000     300.91
  103500.000     299.91
  103600.000     299.47
  103700.000     301.33
  103800.000     299.84
  103900.000     300.32
  104000.000     296.30
  104100.000     299.35
  104200.000     298.44
  104300.000     301.87
  104400.000     300.83
  104500.000     297.99
  104600.000     301.43
  104700.000     296.92
  104800.000     300.54
  104900.000     300.19
  105000.000     301.13
  105100.000     300.16
  105200.000     299.53
  105300.000     300.01
  105400.000     299.53
  105500.000     296.37
  105600.000     301.17
  105700.000     301.03
  105800.000     299.91
  105900.000     298.18
  106000.000     298.68
  106100.000     301.27
  106200.000     303.00
  106300.000     300.92
  106400.000     300.91
  106500.000     300.47
  106600.000     298.94
  106700.000     301.39
  106800.000     298.87
  106900.000     301.66
  107000.000     299.21
